population,road,year,nl_med,fl_area,x,constituency_fe,nev_group,nev_group2,treat
1659.3235,.72619045,2009,7.2865739,,0,816,0,,0
1659.3235,.72619045,2010,5.6522484,,0,816,0,,0
1659.3235,.72619045,2011,6.6023149,,0,816,0,,0
1659.3235,.72619045,2012,6.4145203,0,0,816,0,,0
1659.3235,.72619045,2013,4.4444447,0,0,816,0,,0
2277.1584,.75423729,2009,6.5500002,,0,817,0,,0
2277.1584,.75423729,2010,5.8660054,,0,817,0,,0
2277.1584,.75423729,2011,6.6407404,,0,817,0,,0
2277.1584,.75423729,2012,6.534091,0,0,817,0,,0
2277.1584,.75423729,2013,5,0,0,817,0,,0
1206.6201,.71929824,2009,6.6907406,,0,818,0,,0
1206.6201,.71929824,2010,5.4711642,,0,818,0,,0
1206.6201,.71929824,2011,6.6291666,,0,818,0,,0
1206.6201,.71929824,2012,6.2967596,0,0,818,0,,0
1206.6201,.71929824,2013,5,0,0,818,0,,0
2137.1304,.77536231,2009,10.089286,,0,819,0,,0
2137.1304,.77536231,2010,8.1603355,,0,819,0,,0
2137.1304,.77536231,2011,8.4564819,,0,819,0,,0
2137.1304,.77536231,2012,7.5601854,0,0,819,0,,0
2137.1304,.77536231,2013,6.5555553,0,0,819,0,,0
1612.4011,.79569894,2009,7.2152777,,0,820,0,,0
1612.4011,.79569894,2010,5.9958634,,0,820,0,,0
1612.4011,.79569894,2011,6.1175928,,0,820,0,,0
1612.4011,.79569894,2012,6.2060184,0,0,820,0,,0
1612.4011,.79569894,2013,5.1111112,0,0,820,0,,0
3638.9692,.9375,2009,15.299537,,0,821,0,,0
3638.9692,.9375,2010,13.254762,,0,821,0,,0
3638.9692,.9375,2011,12.782408,,0,821,0,,0
3638.9692,.9375,2012,12.238426,0,0,821,0,,0
3638.9692,.9375,2013,10.5,0,0,821,0,,0
3807.9597,.94949496,2009,14.725925,,0,822,0,,0
3807.9597,.94949496,2010,12.154756,,0,822,0,,0
3807.9597,.94949496,2011,12.120371,,0,822,0,,0
3807.9597,.94949496,2012,12.068708,0,0,822,0,,0
3807.9597,.94949496,2013,10,0,0,822,0,,0
1646.6241,.89171976,2009,7.3712964,,0,823,0,,0
1646.6241,.89171976,2010,6.1574073,,0,823,0,,0
1646.6241,.89171976,2011,6.5412035,,0,823,0,,0
1646.6241,.89171976,2012,6.6574073,0,0,823,0,,0
1646.6241,.89171976,2013,5.3333335,0,0,823,0,,0
2575.3831,.8924731,2009,10.105556,,0,824,0,,0
2575.3831,.8924731,2010,8.3713808,,0,824,0,,0
2575.3831,.8924731,2011,9.8217592,,0,824,0,,0
2575.3831,.8924731,2012,10.122024,0,0,824,0,,0
2575.3831,.8924731,2013,7.7777777,0,0,824,0,,0
1855.4304,.83439493,2009,8.1277781,,0,825,0,,0
1855.4304,.83439493,2010,7.1750302,,0,825,0,,0
1855.4304,.83439493,2011,7.5888886,,0,825,0,,0
1855.4304,.83439493,2012,7.5392318,0,0,825,0,,0
1855.4304,.83439493,2013,6,0,0,825,0,,0
3643.8779,.87804878,2009,11.169642,,0,826,0,,0
3643.8779,.87804878,2010,9.9799786,,0,826,0,,0
3643.8779,.87804878,2011,10.113426,,0,826,0,,0
3643.8779,.87804878,2012,9.9333754,0,0,826,0,,0
3643.8779,.87804878,2013,8.1111107,0,0,826,0,,0
3139.7666,.96629214,2009,12.097619,,0,829,0,,0
3139.7666,.96629214,2010,10.335065,,0,829,0,,0
3139.7666,.96629214,2011,10.975925,,0,829,0,,0
3139.7666,.96629214,2012,10.752315,0,0,829,0,,0
3139.7666,.96629214,2013,9.1111107,0,0,829,0,,0
4570.7119,.96875,2009,12.962269,,0,830,0,,0
4570.7119,.96875,2010,11.332143,,0,830,0,,0
4570.7119,.96875,2011,11.096891,,0,830,0,,0
4570.7119,.96875,2012,11.956879,0,0,830,0,,0
4570.7119,.96875,2013,10.375,0,0,830,0,,0
4315.4614,.98461539,2009,11.828936,,0,831,0,,0
4315.4614,.98461539,2010,9.8023806,,0,831,0,,0
4315.4614,.98461539,2011,10.156581,,0,831,0,,0
4315.4614,.98461539,2012,10.698148,0,0,831,0,,0
4315.4614,.98461539,2013,8.666667,0,0,831,0,,0
2697.5393,.94117647,2009,11.584723,,0,832,0,,0
2697.5393,.94117647,2010,9.7731485,,0,832,0,,0
2697.5393,.94117647,2011,10.210582,,0,832,0,,0
2697.5393,.94117647,2012,10.640783,0,0,832,0,,0
2697.5393,.94117647,2013,9.666667,0,0,832,0,,0
14176.3,1,2009,19.549538,,0,833,0,,0
14176.3,1,2010,16.566666,,0,833,0,,0
14176.3,1,2011,13.476136,,0,833,0,,0
14176.3,1,2012,18.157827,0,0,833,0,,0
14176.3,1,2013,15.888889,0,0,833,0,,0
1633.8907,.79069769,2009,6.0850167,,0,834,0,,0
1633.8907,.79069769,2010,4.5224204,,0,834,0,,0
1633.8907,.79069769,2011,5.4349208,,0,834,0,,0
1633.8907,.79069769,2012,5.6027775,0,0,834,0,,0
1633.8907,.79069769,2013,4.181818,0,0,834,0,,0
3481.3953,.98823529,2009,11.762963,,0,835,0,,0
3481.3953,.98823529,2010,9.7972221,,0,835,0,,0
3481.3953,.98823529,2011,10.640476,,0,835,0,,0
3481.3953,.98823529,2012,10.59537,0,0,835,0,,0
3481.3953,.98823529,2013,9.1111107,0,0,835,0,,0
17674.65,.89473683,2009,15.385648,,0,836,0,,0
17674.65,.89473683,2010,14.158333,,0,836,0,,0
17674.65,.89473683,2011,16.795834,,0,836,0,,0
17674.65,.89473683,2012,17.861111,0,0,836,0,,0
17674.65,.89473683,2013,16.222221,0,0,836,0,,0
2986.4041,.93939394,2009,13.400463,,0,837,0,,0
2986.4041,.93939394,2010,11.886905,,0,837,0,,0
2986.4041,.93939394,2011,12.391932,,0,837,0,,0
2986.4041,.93939394,2012,12.77803,0,0,837,0,,0
2986.4041,.93939394,2013,11.333333,0,0,837,0,,0
2858.4944,.98888886,2009,11.335649,,0,838,0,,0
2858.4944,.98888886,2010,9.6740742,,0,838,0,,0
2858.4944,.98888886,2011,10.500066,,0,838,0,,0
2858.4944,.98888886,2012,10.419252,0,0,838,0,,0
2858.4944,.98888886,2013,8.8888893,0,0,838,0,,0
4018.6848,.93150687,2009,10.199537,,0,839,0,,0
4018.6848,.93150687,2010,8.5458336,,0,839,0,,0
4018.6848,.93150687,2011,8.8236113,,0,839,0,,0
4018.6848,.93150687,2012,9.2555552,0,0,839,0,,0
4018.6848,.93150687,2013,7.875,0,0,839,0,,0
2853.261,.98913044,2009,11.101521,,0,840,0,,0
2853.261,.98913044,2010,9.6283731,,0,840,0,,0
2853.261,.98913044,2011,10.052579,,0,840,0,,0
2853.261,.98913044,2012,10.579967,0,0,840,0,,0
2853.261,.98913044,2013,9.3999996,0,0,840,0,,0
4742.0508,.98275864,2009,12.156944,,0,841,0,,0
4742.0508,.98275864,2010,10.2291,,0,841,0,,0
4742.0508,.98275864,2011,10.278241,,0,841,0,,0
4742.0508,.98275864,2012,11.141171,0,0,841,0,,0
4742.0508,.98275864,2013,9.6000004,0,0,841,0,,0
3273.3936,1,2009,9.1881609,,0,842,0,,0
3273.3936,1,2010,8.2601852,,0,842,0,,0
3273.3936,1,2011,8.4939814,,0,842,0,,0
3273.3936,1,2012,9.3133841,0,0,842,0,,0
3273.3936,1,2013,8,0,0,842,0,,0
2315.1841,.95200002,2009,8.0879631,,0,882,0,,0
2315.1841,.95200002,2010,7.4756312,,0,882,0,,0
2315.1841,.95200002,2011,7.7833333,,0,882,0,,0
2315.1841,.95200002,2012,8.9305553,0,0,882,0,,0
2315.1841,.95200002,2013,8.666667,0,0,882,0,,0
2826.0303,.9285714,2009,7.9513888,,0,883,0,,0
2826.0303,.9285714,2010,7.6402655,,0,883,0,,0
2826.0303,.9285714,2011,7.7009258,,0,883,0,,0
2826.0303,.9285714,2012,8.9943781,0,0,883,0,,0
2826.0303,.9285714,2013,8.333333,0,0,883,0,,0
9056,1,2009,11.972157,,0,884,0,,0
9056,1,2010,10.919156,,0,884,0,,0
9056,1,2011,11.139584,,0,884,0,,0
9056,1,2012,12.814154,0,0,884,0,,0
9056,1,2013,11.444445,0,0,884,0,,0
2277.644,.89655173,2009,10.099537,,0,885,0,,0
2277.644,.89655173,2010,9.0263348,,0,885,0,,0
2277.644,.89655173,2011,9.3419313,,0,885,0,,0
2277.644,.89655173,2012,10.026455,0,0,885,0,,0
2277.644,.89655173,2013,8.7777777,0,0,885,0,,0
2350.5354,.96799999,2009,10.325,,0,886,0,,0
2350.5354,.96799999,2010,9.6741886,,0,886,0,,0
2350.5354,.96799999,2011,9.5324078,,0,886,0,,0
2350.5354,.96799999,2012,10.806878,0,0,886,0,,0
2350.5354,.96799999,2013,9.5555553,0,0,886,0,,0
1987.6805,.88111889,2009,7.4462962,,0,887,0,,0
1987.6805,.88111889,2010,7.0489416,,0,887,0,,0
1987.6805,.88111889,2011,7.0981483,,0,887,0,,0
1987.6805,.88111889,2012,8.060648,0,0,887,0,,0
1987.6805,.88111889,2013,7.2222223,0,0,887,0,,0
3147.7185,.95098037,2009,8.8708334,,0,888,0,,0
3147.7185,.95098037,2010,8.1660891,,0,888,0,,0
3147.7185,.95098037,2011,8.6055555,,0,888,0,,0
3147.7185,.95098037,2012,9.343915,0,0,888,0,,0
3147.7185,.95098037,2013,8,0,0,888,0,,0
3661.7073,.91463417,2009,7.5201721,,0,889,0,,0
3661.7073,.91463417,2010,6.9480519,,0,889,0,,0
3661.7073,.91463417,2011,7.1606479,,0,889,0,,0
3661.7073,.91463417,2012,8.2485123,0,0,889,0,,0
3661.7073,.91463417,2013,7.4444447,0,0,889,0,,0
2848.6238,.91743118,2009,7.9444447,,0,890,0,,0
2848.6238,.91743118,2010,7.3017979,,0,890,0,,0
2848.6238,.91743118,2011,7.0490742,,0,890,0,,0
2848.6238,.91743118,2012,8.0049601,0,0,890,0,,0
2848.6238,.91743118,2013,7.2222223,0,0,890,0,,0
2666.604,.98000002,2009,8.4662695,,0,891,0,,0
2666.604,.98000002,2010,7.9050503,,0,891,0,,0
2666.604,.98000002,2011,8.2782402,,0,891,0,,0
2666.604,.98000002,2012,8.6812172,0,0,891,0,,0
2666.604,.98000002,2013,7.2222223,0,0,891,0,,0
2420.8584,.96581197,2009,4.4744048,,0,892,0,,0
2420.8584,.96581197,2010,4.2383118,,0,892,0,,0
2420.8584,.96581197,2011,4.5124998,,0,892,0,,0
2420.8584,.96581197,2012,4.8511362,0,0,892,0,,0
2420.8584,.96581197,2013,3.8888888,0,0,892,0,,0
2798.4949,.9285714,2009,8.1522484,,0,893,0,,0
2798.4949,.9285714,2010,7.2715368,,0,893,0,,0
2798.4949,.9285714,2011,7.720139,,0,893,0,,0
2798.4949,.9285714,2012,8.4794369,0,0,893,0,,0
2798.4949,.9285714,2013,7.3333335,0,0,893,0,,0
2667,.9245283,2009,12.203704,,0,894,0,,0
2667,.9245283,2010,10.601852,,0,894,0,,0
2667,.9245283,2011,11.776984,,0,894,0,,0
2667,.9245283,2012,12.629629,0,0,894,0,,0
2667,.9245283,2013,10.555555,0,0,894,0,,0
2413.3965,.92241377,2009,6.8381944,,0,895,0,,0
2413.3965,.92241377,2010,6.0812411,,0,895,0,,0
2413.3965,.92241377,2011,6.4837961,,0,895,0,,0
2413.3965,.92241377,2012,7.3482141,0,0,895,0,,0
2413.3965,.92241377,2013,6.2222223,0,0,895,0,,0
2685.823,.88181818,2009,6.0143518,,0,896,0,,0
2685.823,.88181818,2010,5.2688313,,0,896,0,,0
2685.823,.88181818,2011,5.8087964,,0,896,0,,0
2685.823,.88181818,2012,6.2327442,0,0,896,0,,0
2685.823,.88181818,2013,5.3333335,0,0,896,0,,0
2307.0825,.88990825,2009,7.2759261,,0,897,0,,0
2307.0825,.88990825,2010,6.1902809,,0,897,0,,0
2307.0825,.88990825,2011,6.9643517,,0,897,0,,0
2307.0825,.88990825,2012,7.7555556,0,0,897,0,,0
2307.0825,.88990825,2013,6.2222223,0,0,897,0,,0
4511.9063,.953125,2009,9.9861107,,0,898,0,,0
4511.9063,.953125,2010,8.4734783,,0,898,0,,0
4511.9063,.953125,2011,9.5432901,,0,898,0,,0
4511.9063,.953125,2012,10.52862,0,0,898,0,,0
4511.9063,.953125,2013,8.333333,0,0,898,0,,0
4430.6763,.94117647,2009,9.9646158,,0,899,0,,0
4430.6763,.94117647,2010,8.9417992,,0,899,0,,0
4430.6763,.94117647,2011,10.038889,,0,899,0,,0
4430.6763,.94117647,2012,10.857179,0,0,899,0,,0
4430.6763,.94117647,2013,9,0,0,899,0,,0
4542.6572,.98550725,2009,10.297024,,0,900,0,,0
4542.6572,.98550725,2010,8.7048607,,0,900,0,,0
4542.6572,.98550725,2011,9.012332,,0,900,0,,0
4542.6572,.98550725,2012,9.6991787,0,0,900,0,,0
4542.6572,.98550725,2013,8,0,0,900,0,,0
4709.1523,.96610171,2009,8.9328709,,0,901,0,,0
4709.1523,.96610171,2010,7.5621033,,0,901,0,,0
4709.1523,.96610171,2011,7.7753248,,0,901,0,,0
4709.1523,.96610171,2012,8.1996756,0,0,901,0,,0
4709.1523,.96610171,2013,6.875,0,0,901,0,,0
2046.0294,.92647058,2009,8.1441135,,0,902,0,,0
2046.0294,.92647058,2010,7.063889,,0,902,0,,0
2046.0294,.92647058,2011,7.8023992,,0,902,0,,0
2046.0294,.92647058,2012,9.0187225,0,0,902,0,,0
2046.0294,.92647058,2013,7.4444447,0,0,902,0,,0
2494.3088,.95041323,2009,7.3732142,,0,903,0,,0
2494.3088,.95041323,2010,6.3945708,,0,903,0,,0
